"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"252","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",780.135042996293
"253","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",788.009127514997
"254","Reading","England Premier League","REA",9798,"home_team_overall_staminas",764.261095673165
"255","Manchester United","England Premier League","MUN",10260,"home_team_overall_staminas",755.690842048195
"256","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",797.013675474925
"257","Everton","England Premier League","EVE",8668,"home_team_overall_staminas",815.46299243767
"258","Swansea City","England Premier League","SWA",10003,"home_team_overall_staminas",764.777388030649
"259","Everton","England Premier League","EVE",8668,"home_team_overall_staminas",799.697183685019
"260","Fulham","England Premier League","FUL",9879,"home_team_overall_staminas",762.043338161074
"261","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",803.164717651241
"262","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_staminas",754.52895206243
"263","Reading","England Premier League","REA",9798,"home_team_overall_staminas",760.411170582291
"264","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",805.978263039231
"265","Chelsea","England Premier League","CHE",8455,"home_team_overall_staminas",813.036645443194
"266","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",750.967753357753
"267","Arsenal","England Premier League","ARS",9825,"home_team_overall_staminas",759.059786018698
"268","Liverpool","England Premier League","LIV",8650,"home_team_overall_staminas",803.628552985094
"269","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_staminas",809.955167640785
"270","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",803.164717651241
"271","Arsenal","England Premier League","ARS",9825,"home_team_overall_staminas",769.636272248744
"272","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",782.656944345977
"273","Newcastle United","England Premier League","NEW",10261,"home_team_overall_staminas",784.400928289741
"274","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",807.052855113823
"275","Manchester United","England Premier League","MUN",10260,"home_team_overall_staminas",763.880102837667
"276","Newcastle United","England Premier League","NEW",10261,"home_team_overall_staminas",810.907192905432
"277","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",778.32510460963
"278","Sunderland","England Premier League","SUN",8472,"home_team_overall_staminas",807.620311247695
"279","Reading","England Premier League","REA",9798,"home_team_overall_staminas",750.092543276116
"280","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_staminas",772.18454481135
"281","West Ham United","England Premier League","WHU",8654,"home_team_overall_staminas",808.190512619189
"282","Norwich City","England Premier League","NOR",9850,"home_team_overall_staminas",793.160343105171
"283","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",779.03135137174
"284","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_staminas",830.106144852758
"285","Chelsea","England Premier League","CHE",8455,"home_team_overall_staminas",797.763028986122
"286","Sunderland","England Premier League","SUN",8472,"home_team_overall_staminas",815.906468647464
"287","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",774.483015873016
"288","Liverpool","England Premier League","LIV",8650,"home_team_overall_staminas",815.067288162959
"289","Manchester City","England Premier League","MCI",8456,"home_team_overall_staminas",819.285145603109
"290","West Ham United","England Premier League","WHU",8654,"home_team_overall_staminas",792.239506808963
"291","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",778.929127514997
"292","Swansea City","England Premier League","SWA",10003,"home_team_overall_staminas",775.254635497141
"293","Everton","England Premier League","EVE",8668,"home_team_overall_staminas",808.315815018315
"294","Norwich City","England Premier League","NOR",9850,"home_team_overall_staminas",793.160343105171
"295","Reading","England Premier League","REA",9798,"home_team_overall_staminas",757.329836267289
"296","Manchester City","England Premier League","MCI",8456,"home_team_overall_staminas",800.912345919955
"297","Liverpool","England Premier League","LIV",8650,"home_team_overall_staminas",781.865110702739
"298","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",803.164717651241
"299","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",805.978263039231
"300","Fulham","England Premier League","FUL",9879,"home_team_overall_staminas",769.002417240153
"301","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",702.622300592128
"302","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",706.249374335342
"303","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",610.210075335709
"304","Sunderland","England Premier League","SUN",8472,"home_team_overall_agilities",718.467819210391
"305","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",741.035469482209
"306","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",737.888965201465
"307","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",814.244941811731
"308","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",652.529385229187
"309","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",753.0604708989
"310","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",825.473870924733
"311","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_agilities",784.803903632599
"312","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",798.608184446857
"313","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",758.778273786458
"314","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",686.554014354042
"315","Norwich City","England Premier League","NOR",9850,"home_team_overall_agilities",734.075713740283
"316","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",720.133786372482
"317","Southampton","England Premier League","SOU",8466,"home_team_overall_agilities",776.839393797221
"318","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",754.358278388278
"319","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",771.222504381456
"320","Manchester United","England Premier League","MUN",10260,"home_team_overall_agilities",748.424447371467
"321","Norwich City","England Premier League","NOR",9850,"home_team_overall_agilities",707.986854323837
"322","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_agilities",762.73149539827
"323","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",763.145698028882
"324","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",770.467878306308
"325","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",751.637194689549
"326","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",703.78244693925
"327","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",775.063744219795
"328","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",756.851515162452
"329","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",737.643992673993
"330","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",635.979483412419
"331","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",755.974724671464
"332","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",778.881515885805
"333","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",679.901408894985
"334","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_agilities",789.535939842714
"335","Manchester United","England Premier League","MUN",10260,"home_team_overall_agilities",772.054944455234
"336","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",698.434467503044
"337","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",752.858099058505
"338","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_agilities",764.09149539827
"339","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",749.274525595178
"340","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",771.746373099597
"341","Sunderland","England Premier League","SUN",8472,"home_team_overall_agilities",722.449428777295
"342","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",728.59792219275
"343","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",692.764428194428
"344","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",736.688520801351
"345","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",624.015172786983
"346","Stoke City","England Premier League","STK",10194,"home_team_overall_agilities",715.772894363701
"347","Reading","England Premier League","REA",9798,"home_team_overall_agilities",678.795067195613
"348","Southampton","England Premier League","SOU",8466,"home_team_overall_agilities",762.253313211141
"349","Aston Villa","England Premier League","AVL",10252,"home_team_overall_agilities",709.679807913504
"350","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",730.250016431298
"351","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_agilities",780.07628458498
"352","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",744.227806197634
"353","Aston Villa","England Premier League","AVL",10252,"home_team_overall_agilities",714.195211640212
"354","Reading","England Premier League","REA",9798,"home_team_overall_agilities",692.021491024939
"355","Manchester United","England Premier League","MUN",10260,"home_team_overall_agilities",769.301365669075
"356","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",756.730311355311
"357","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",715.998616329907
"358","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",734.101798322451
"359","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",739.668747185893
"360","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",719.889259112303
"361","Southampton","England Premier League","SOU",8466,"home_team_overall_agilities",772.287268291148
"362","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",682.283412912473
"363","Reading","England Premier League","REA",9798,"home_team_overall_agilities",691.9211996337
"364","Stoke City","England Premier League","STK",10194,"home_team_overall_agilities",695.675991266798
"365","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",793.0632110425
"366","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_agilities",719.037439227439
"367","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",729.782122225781
"368","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",751.458642692914
"369","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_agilities",793.330778552391
"370","Southampton","England Premier League","SOU",8466,"home_team_overall_agilities",772.287268291148
"371","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",778.741022899974
"372","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_agilities",740.808531253693
"373","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",746.915173188933
"374","Stoke City","England Premier League","STK",10194,"home_team_overall_agilities",709.896270987077
"375","Manchester United","England Premier League","MUN",10260,"home_team_overall_agilities",779.892141776747
"376","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",753.0604708989
"377","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",746.888965201465
"378","Sunderland","England Premier League","SUN",8472,"home_team_overall_agilities",729.168647278093
"379","Reading","England Premier League","REA",9798,"home_team_overall_agilities",643.149185092403
"380","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",682.786038802462
"381","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",653.658016368163
"382","Norwich City","England Premier League","NOR",9850,"home_team_overall_agilities",700.751744605969
"383","Aston Villa","England Premier League","AVL",10252,"home_team_overall_agilities",705.820402455414
"384","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_agilities",781.859347617735
"385","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",801.331377598167
"386","Sunderland","England Premier League","SUN",8472,"home_team_overall_agilities",719.084486248559
"387","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_agilities",731.878831168831
"388","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",758.900012916893
"389","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",778.397123768405
"390","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",634.340859391096
"391","Aston Villa","England Premier League","AVL",10252,"home_team_overall_agilities",714.748544973545
"392","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",777.823461538462
"393","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",699.337326007326
"394","Norwich City","England Premier League","NOR",9850,"home_team_overall_agilities",700.751744605969
"395","Reading","England Premier League","REA",9798,"home_team_overall_agilities",702.50247460302
"396","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",770.44636685941
"397","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",757.498407819092
"398","Southampton","England Premier League","SOU",8466,"home_team_overall_agilities",772.287268291148
"399","Stoke City","England Premier League","STK",10194,"home_team_overall_agilities",695.675991266798
"400","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",704.811893050589
"401","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_aggressions",703.371983808622
"402","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_aggressions",739.363858343128
"403","West Ham United","England Premier League","WHU",8654,"home_team_overall_aggressions",772.984934818846
"404","Sunderland","England Premier League","SUN",8472,"home_team_overall_aggressions",770.262321326113
"405","Swansea City","England Premier League","SWA",10003,"home_team_overall_aggressions",645.64821905148
"406","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_aggressions",694.160222397938
"407","Chelsea","England Premier League","CHE",8455,"home_team_overall_aggressions",708.559878470149
"408","West Ham United","England Premier League","WHU",8654,"home_team_overall_aggressions",760.768602699701
"409","Newcastle United","England Premier League","NEW",10261,"home_team_overall_aggressions",746.496485741693
"410","Chelsea","England Premier League","CHE",8455,"home_team_overall_aggressions",682.198967494923
"411","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_aggressions",738.986285212372
"412","Manchester City","England Premier League","MCI",8456,"home_team_overall_aggressions",724.692633825242
"413","Liverpool","England Premier League","LIV",8650,"home_team_overall_aggressions",750.315823032111
"414","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_aggressions",728.434568955564
"415","Norwich City","England Premier League","NOR",9850,"home_team_overall_aggressions",726.25825708774
"416","Fulham","England Premier League","FUL",9879,"home_team_overall_aggressions",678.161786157154
"417","Southampton","England Premier League","SOU",8466,"home_team_overall_aggressions",682.978155184737
"418","Everton","England Premier League","EVE",8668,"home_team_overall_aggressions",766.999546703297
"419","Arsenal","England Premier League","ARS",9825,"home_team_overall_aggressions",699.578559545321
"420","Manchester United","England Premier League","MUN",10260,"home_team_overall_aggressions",751.330897873933
"421","Norwich City","England Premier League","NOR",9850,"home_team_overall_aggressions",744.120326053257
"422","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_aggressions",773.183237885173
"423","Liverpool","England Premier League","LIV",8650,"home_team_overall_aggressions",698.786466971505
"424","Newcastle United","England Premier League","NEW",10261,"home_team_overall_aggressions",735.998401450505
"425","Arsenal","England Premier League","ARS",9825,"home_team_overall_aggressions",744.47536690945
"426","Fulham","England Premier League","FUL",9879,"home_team_overall_aggressions",768.742377130762
"427","Newcastle United","England Premier League","NEW",10261,"home_team_overall_aggressions",739.481113449668
"428","Manchester City","England Premier League","MCI",8456,"home_team_overall_aggressions",762.406185779424
"429","Everton","England Premier League","EVE",8668,"home_team_overall_aggressions",752.172165750916
"430","West Ham United","England Premier League","WHU",8654,"home_team_overall_aggressions",795.395070660016
"431","Swansea City","England Premier League","SWA",10003,"home_team_overall_aggressions",644.858841762103
"432","Chelsea","England Premier League","CHE",8455,"home_team_overall_aggressions",705.593443284964
"433","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_aggressions",746.732680342385
"434","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_aggressions",758.484348996285
"435","Manchester United","England Premier League","MUN",10260,"home_team_overall_aggressions",714.618842974604
"436","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_aggressions",740.639193419951
"437","Newcastle United","England Premier League","NEW",10261,"home_team_overall_aggressions",701.609821273175
"438","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_aggressions",748.33990455184
"439","Swansea City","England Premier League","SWA",10003,"home_team_overall_aggressions",662.800281481803
"440","Arsenal","England Premier League","ARS",9825,"home_team_overall_aggressions",718.706553828349
"441","Sunderland","England Premier League","SUN",8472,"home_team_overall_aggressions",775.383217684657
"442","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_aggressions",703.210400022038
"443","Fulham","England Premier League","FUL",9879,"home_team_overall_aggressions",684.990978703737
"444","Manchester City","England Premier League","MCI",8456,"home_team_overall_aggressions",749.27351393981
"445","West Ham United","England Premier League","WHU",8654,"home_team_overall_aggressions",775.221816378066
"446","Stoke City","England Premier League","STK",10194,"home_team_overall_aggressions",795.075761484632
"447","Reading","England Premier League","REA",9798,"home_team_overall_aggressions",688.06543893428
"448","Southampton","England Premier League","SOU",8466,"home_team_overall_aggressions",664.76203796862
"449","Aston Villa","England Premier League","AVL",10252,"home_team_overall_aggressions",697.235423634337
"450","Manchester City","England Premier League","MCI",8456,"home_team_overall_aggressions",792.273097258749
"451","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_aggressions",739.807237593325
"452","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_aggressions",676.57624251288
"453","Aston Villa","England Premier League","AVL",10252,"home_team_overall_aggressions",699.941759038063
"454","Reading","England Premier League","REA",9798,"home_team_overall_aggressions",672.370275848035
"455","Manchester United","England Premier League","MUN",10260,"home_team_overall_aggressions",717.305335365612
"456","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_aggressions",694.481075993576
"457","Everton","England Premier League","EVE",8668,"home_team_overall_aggressions",775.10993456812
"458","Swansea City","England Premier League","SWA",10003,"home_team_overall_aggressions",657.221493603015
"459","Everton","England Premier League","EVE",8668,"home_team_overall_aggressions",769.598584076506
"460","Fulham","England Premier League","FUL",9879,"home_team_overall_aggressions",699.117597061225
"461","Southampton","England Premier League","SOU",8466,"home_team_overall_aggressions",676.850793511323
"462","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_aggressions",713.914007315732
"463","Reading","England Premier League","REA",9798,"home_team_overall_aggressions",733.738688581533
"464","Stoke City","England Premier League","STK",10194,"home_team_overall_aggressions",782.840080498951
"465","Chelsea","England Premier League","CHE",8455,"home_team_overall_aggressions",705.988328696393
"466","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_aggressions",735.458210678211
"467","Arsenal","England Premier League","ARS",9825,"home_team_overall_aggressions",725.465385380606
"468","Liverpool","England Premier League","LIV",8650,"home_team_overall_aggressions",729.306547669793
"469","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_aggressions",734.366929641446
"470","Southampton","England Premier League","SOU",8466,"home_team_overall_aggressions",676.850793511323
"471","Arsenal","England Premier League","ARS",9825,"home_team_overall_aggressions",694.83781880458
"472","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_aggressions",727.513988735279
"473","Newcastle United","England Premier League","NEW",10261,"home_team_overall_aggressions",736.990076643541
"474","Stoke City","England Premier League","STK",10194,"home_team_overall_aggressions",795.169917328788
"475","Manchester United","England Premier League","MUN",10260,"home_team_overall_aggressions",738.651472596733
"476","Newcastle United","England Premier League","NEW",10261,"home_team_overall_aggressions",746.496485741693
"477","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_aggressions",697.023585761301
"478","Sunderland","England Premier League","SUN",8472,"home_team_overall_aggressions",769.088480842551
"479","Reading","England Premier League","REA",9798,"home_team_overall_aggressions",707.836942414835
"480","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_aggressions",756.818533234179
"481","West Ham United","England Premier League","WHU",8654,"home_team_overall_aggressions",755.348584054834
"482","Norwich City","England Premier League","NOR",9850,"home_team_overall_aggressions",740.720639532881
"483","Aston Villa","England Premier League","AVL",10252,"home_team_overall_aggressions",724.992002581705
"484","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_aggressions",740.571799598251
"485","Chelsea","England Premier League","CHE",8455,"home_team_overall_aggressions",709.344488304759
"486","Sunderland","England Premier League","SUN",8472,"home_team_overall_aggressions",791.159079753622
"487","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_aggressions",742.716940836941
"488","Liverpool","England Premier League","LIV",8650,"home_team_overall_aggressions",717.494953466894
"489","Manchester City","England Premier League","MCI",8456,"home_team_overall_aggressions",719.009634055286
"490","West Ham United","England Premier League","WHU",8654,"home_team_overall_aggressions",804.289440141942
"491","Aston Villa","England Premier League","AVL",10252,"home_team_overall_aggressions",684.521759038063
"492","Swansea City","England Premier League","SWA",10003,"home_team_overall_aggressions",668.006429130239
"493","Everton","England Premier League","EVE",8668,"home_team_overall_aggressions",789.492999084249
"494","Norwich City","England Premier League","NOR",9850,"home_team_overall_aggressions",740.720639532881
"495","Reading","England Premier League","REA",9798,"home_team_overall_aggressions",648.13571351921
"496","Manchester City","England Premier League","MCI",8456,"home_team_overall_aggressions",706.607460142243
"497","Liverpool","England Premier League","LIV",8650,"home_team_overall_aggressions",697.680566621855
"498","Southampton","England Premier League","SOU",8466,"home_team_overall_aggressions",676.850793511323
"499","Stoke City","England Premier League","STK",10194,"home_team_overall_aggressions",782.840080498951
"500","Fulham","England Premier League","FUL",9879,"home_team_overall_aggressions",712.334887830255
